year,value,region_code,region_name
1987,13.7,KU857,Tuusniemi
1988,11.6,KU857,Tuusniemi
1989,9.0,KU857,Tuusniemi
1990,11.4,KU857,Tuusniemi
1991,17.5,KU857,Tuusniemi
1992,20.9,KU857,Tuusniemi
1993,24.4,KU857,Tuusniemi
1994,23.6,KU857,Tuusniemi
1995,25.6,KU857,Tuusniemi
1996,25.7,KU857,Tuusniemi
1997,23.4,KU857,Tuusniemi
1998,19.1,KU857,Tuusniemi
1999,18.8,KU857,Tuusniemi
2000,21.6,KU857,Tuusniemi
2001,20.7,KU857,Tuusniemi
2002,19.1,KU857,Tuusniemi
2003,19.0,KU857,Tuusniemi
2004,18.8,KU857,Tuusniemi
2005,17.7,KU857,Tuusniemi
2006,14.6,KU857,Tuusniemi
2007,12.3,KU857,Tuusniemi
2008,11.9,KU857,Tuusniemi
2009,17.0,KU857,Tuusniemi
2010,14.2,KU857,Tuusniemi
2011,12.1,KU857,Tuusniemi
2012,14.1,KU857,Tuusniemi
2013,14.2,KU857,Tuusniemi
2014,17.3,KU857,Tuusniemi
2015,17.7,KU857,Tuusniemi
2016,17.0,KU857,Tuusniemi
2017,16.3,KU857,Tuusniemi
2018,14.0,KU857,Tuusniemi
2019,13.9,KU857,Tuusniemi
2020,16.5,KU857,Tuusniemi
2021,14.7,KU857,Tuusniemi
2022,13.2,KU857,Tuusniemi
2023,14.3,KU857,Tuusniemi
2024,13.3,KU857,Tuusniemi
1987,2.1,KU858,Tuusula
1988,1.8,KU858,Tuusula
1989,1.2,KU858,Tuusula
1990,2.1,KU858,Tuusula
1991,9.3,KU858,Tuusula
1992,14.7,KU858,Tuusula
1993,18.0,KU858,Tuusula
1994,16.2,KU858,Tuusula
1995,14.9,KU858,Tuusula
1996,13.4,KU858,Tuusula
1997,10.1,KU858,Tuusula
1998,7.9,KU858,Tuusula
1999,7.1,KU858,Tuusula
2000,5.4,KU858,Tuusula
2001,5.5,KU858,Tuusula
2002,5.5,KU858,Tuusula
2003,5.7,KU858,Tuusula
2004,6.2,KU858,Tuusula
2005,5.4,KU858,Tuusula
2006,4.2,KU858,Tuusula
2007,3.0,KU858,Tuusula
2008,3.6,KU858,Tuusula
2009,5.7,KU858,Tuusula
2010,5.1,KU858,Tuusula
2011,4.8,KU858,Tuusula
2012,5.3,KU858,Tuusula
2013,6.9,KU858,Tuusula
2014,7.8,KU858,Tuusula
2015,8.7,KU858,Tuusula
2016,8.5,KU858,Tuusula
2017,7.0,KU858,Tuusula
2018,6.4,KU858,Tuusula
2019,6.2,KU858,Tuusula
2020,10.3,KU858,Tuusula
2021,7.3,KU858,Tuusula
2022,6.4,KU858,Tuusula
2023,8.0,KU858,Tuusula
2024,8.7,KU858,Tuusula
1987,6.4,KU859,Tyrnävä
1988,6.8,KU859,Tyrnävä
1989,4.8,KU859,Tyrnävä
1990,7.2,KU859,Tyrnävä
1991,13.5,KU859,Tyrnävä
1992,18.8,KU859,Tyrnävä
1993,20.9,KU859,Tyrnävä
1994,20.4,KU859,Tyrnävä
1995,18.7,KU859,Tyrnävä
1996,17.5,KU859,Tyrnävä
1997,12.6,KU859,Tyrnävä
1998,12.5,KU859,Tyrnävä
1999,12.8,KU859,Tyrnävä
2000,11.4,KU859,Tyrnävä
2001,13.2,KU859,Tyrnävä
2002,13.2,KU859,Tyrnävä
2003,11.5,KU859,Tyrnävä
2004,12.9,KU859,Tyrnävä
2005,12.9,KU859,Tyrnävä
2006,9.8,KU859,Tyrnävä
2007,8.9,KU859,Tyrnävä
2008,9.2,KU859,Tyrnävä
2009,11.6,KU859,Tyrnävä
2010,9.8,KU859,Tyrnävä
2011,9.7,KU859,Tyrnävä
2012,11.0,KU859,Tyrnävä
2013,13.2,KU859,Tyrnävä
2014,14.1,KU859,Tyrnävä
2015,14.7,KU859,Tyrnävä
2016,12.5,KU859,Tyrnävä
2017,10.1,KU859,Tyrnävä
2018,9.0,KU859,Tyrnävä
2019,9.2,KU859,Tyrnävä
2020,10.5,KU859,Tyrnävä
2021,8.4,KU859,Tyrnävä
2022,7.2,KU859,Tyrnävä
2023,9.5,KU859,Tyrnävä
2024,9.7,KU859,Tyrnävä
1987,7.3,KU886,Ulvila
1988,6.9,KU886,Ulvila
1989,5.3,KU886,Ulvila
1990,7.5,KU886,Ulvila
1991,14.7,KU886,Ulvila
1992,20.0,KU886,Ulvila
1993,23.8,KU886,Ulvila
1994,20.9,KU886,Ulvila
1995,21.8,KU886,Ulvila
1996,20.7,KU886,Ulvila
1997,17.4,KU886,Ulvila
1998,16.6,KU886,Ulvila
1999,16.2,KU886,Ulvila
2000,15.1,KU886,Ulvila
2001,13.1,KU886,Ulvila
2002,12.2,KU886,Ulvila
2003,13.9,KU886,Ulvila
2004,13.1,KU886,Ulvila
2005,11.9,KU886,Ulvila
2006,10.6,KU886,Ulvila
2007,9.1,KU886,Ulvila
2008,9.1,KU886,Ulvila
2009,11.5,KU886,Ulvila
2010,10.8,KU886,Ulvila
2011,9.7,KU886,Ulvila
2012,11.0,KU886,Ulvila
2013,12.2,KU886,Ulvila
2014,13.4,KU886,Ulvila
2015,15.3,KU886,Ulvila
2016,15.1,KU886,Ulvila
2017,11.0,KU886,Ulvila
2018,9.7,KU886,Ulvila
2019,9.4,KU886,Ulvila
2020,13.1,KU886,Ulvila
2021,8.2,KU886,Ulvila
2022,8.4,KU886,Ulvila
2023,7.9,KU886,Ulvila
2024,9.2,KU886,Ulvila
1987,4.4,KU887,Urjala
1988,3.9,KU887,Urjala
1989,3.2,KU887,Urjala
1990,4.4,KU887,Urjala
1991,12.4,KU887,Urjala
1992,17.9,KU887,Urjala
1993,22.1,KU887,Urjala
1994,20.1,KU887,Urjala
1995,19.4,KU887,Urjala
1996,19.0,KU887,Urjala
1997,17.4,KU887,Urjala
1998,17.1,KU887,Urjala
1999,15.9,KU887,Urjala
2000,14.2,KU887,Urjala
2001,14.6,KU887,Urjala
2002,12.6,KU887,Urjala
2003,12.4,KU887,Urjala
2004,13.6,KU887,Urjala
2005,13.5,KU887,Urjala
2006,12.1,KU887,Urjala
2007,11.1,KU887,Urjala
2008,11.2,KU887,Urjala
2009,15.7,KU887,Urjala
2010,14.7,KU887,Urjala
2011,12.6,KU887,Urjala
2012,13.4,KU887,Urjala
2013,16.0,KU887,Urjala
2014,18.4,KU887,Urjala
2015,16.5,KU887,Urjala
2016,17.2,KU887,Urjala
2017,12.0,KU887,Urjala
2018,11.3,KU887,Urjala
2019,9.6,KU887,Urjala
2020,14.1,KU887,Urjala
2021,11.9,KU887,Urjala
2022,9.9,KU887,Urjala
2023,12.0,KU887,Urjala
2024,12.0,KU887,Urjala
1987,6.9,KU889,Utajärvi
1988,8.4,KU889,Utajärvi
1989,6.2,KU889,Utajärvi
1990,10.5,KU889,Utajärvi
1991,14.0,KU889,Utajärvi
1992,22.8,KU889,Utajärvi
1993,25.6,KU889,Utajärvi
1994,23.3,KU889,Utajärvi
1995,23.3,KU889,Utajärvi
1996,21.7,KU889,Utajärvi
1997,17.8,KU889,Utajärvi
1998,17.4,KU889,Utajärvi
1999,15.0,KU889,Utajärvi
2000,15.4,KU889,Utajärvi
2001,15.2,KU889,Utajärvi
2002,15.2,KU889,Utajärvi
2003,17.0,KU889,Utajärvi
2004,17.0,KU889,Utajärvi
2005,15.0,KU889,Utajärvi
2006,14.0,KU889,Utajärvi
2007,13.8,KU889,Utajärvi
2008,14.8,KU889,Utajärvi
2009,13.8,KU889,Utajärvi
2010,13.5,KU889,Utajärvi
2011,13.5,KU889,Utajärvi
2012,12.5,KU889,Utajärvi
2013,13.0,KU889,Utajärvi
2014,16.4,KU889,Utajärvi
2015,17.7,KU889,Utajärvi
2016,16.6,KU889,Utajärvi
2017,14.9,KU889,Utajärvi
2018,11.3,KU889,Utajärvi
2019,12.1,KU889,Utajärvi
2020,13.9,KU889,Utajärvi
2021,11.7,KU889,Utajärvi
2022,12.5,KU889,Utajärvi
2023,13.4,KU889,Utajärvi
2024,14.2,KU889,Utajärvi
1987,10.5,KU890,Utsjoki
1988,10.0,KU890,Utsjoki
1989,13.2,KU890,Utsjoki
1990,12.6,KU890,Utsjoki
1991,19.6,KU890,Utsjoki
1992,23.4,KU890,Utsjoki
1993,26.3,KU890,Utsjoki
1994,22.7,KU890,Utsjoki
1995,24.1,KU890,Utsjoki
1996,24.9,KU890,Utsjoki
1997,22.5,KU890,Utsjoki
1998,20.7,KU890,Utsjoki
1999,19.7,KU890,Utsjoki
2000,19.0,KU890,Utsjoki
2001,15.3,KU890,Utsjoki
2002,13.5,KU890,Utsjoki
2003,15.2,KU890,Utsjoki
2004,17.1,KU890,Utsjoki
2005,15.0,KU890,Utsjoki
2006,13.5,KU890,Utsjoki
2007,10.6,KU890,Utsjoki
2008,10.4,KU890,Utsjoki
2009,10.7,KU890,Utsjoki
2010,11.5,KU890,Utsjoki
2011,9.5,KU890,Utsjoki
2012,9.9,KU890,Utsjoki
2013,11.3,KU890,Utsjoki
2014,13.7,KU890,Utsjoki
2015,14.8,KU890,Utsjoki
2016,10.9,KU890,Utsjoki
2017,9.7,KU890,Utsjoki
2018,8.4,KU890,Utsjoki
2019,7.5,KU890,Utsjoki
2020,13.7,KU890,Utsjoki
2021,9.1,KU890,Utsjoki
2022,9.1,KU890,Utsjoki
2023,8.7,KU890,Utsjoki
2024,7.7,KU890,Utsjoki
1987,10.3,KU892,Uurainen
1988,8.8,KU892,Uurainen
1989,8.5,KU892,Uurainen
1990,10.0,KU892,Uurainen
1991,17.3,KU892,Uurainen
1992,26.2,KU892,Uurainen
1993,30.0,KU892,Uurainen
1994,25.6,KU892,Uurainen
1995,23.1,KU892,Uurainen
1996,23.6,KU892,Uurainen
1997,22.3,KU892,Uurainen
1998,19.0,KU892,Uurainen
1999,19.4,KU892,Uurainen
2000,17.9,KU892,Uurainen
2001,18.8,KU892,Uurainen
2002,16.8,KU892,Uurainen
2003,18.5,KU892,Uurainen
2004,16.5,KU892,Uurainen
2005,15.2,KU892,Uurainen
2006,11.7,KU892,Uurainen
2007,10.9,KU892,Uurainen
2008,12.8,KU892,Uurainen
2009,15.3,KU892,Uurainen
2010,11.9,KU892,Uurainen
2011,12.0,KU892,Uurainen
2012,12.9,KU892,Uurainen
2013,14.8,KU892,Uurainen
2014,18.1,KU892,Uurainen
2015,16.3,KU892,Uurainen
2016,15.0,KU892,Uurainen
2017,12.4,KU892,Uurainen
2018,9.7,KU892,Uurainen
2019,10.7,KU892,Uurainen
2020,13.5,KU892,Uurainen
2021,10.3,KU892,Uurainen
2022,10.7,KU892,Uurainen
2023,11.6,KU892,Uurainen
2024,11.9,KU892,Uurainen
1987,1.4,KU893,Uusikaarlepyy
1988,2.8,KU893,Uusikaarlepyy
1989,3.1,KU893,Uusikaarlepyy
1990,5.5,KU893,Uusikaarlepyy
1991,10.2,KU893,Uusikaarlepyy
1992,14.7,KU893,Uusikaarlepyy
1993,18.0,KU893,Uusikaarlepyy
1994,12.6,KU893,Uusikaarlepyy
1995,12.3,KU893,Uusikaarlepyy
1996,10.5,KU893,Uusikaarlepyy
1997,9.9,KU893,Uusikaarlepyy
1998,9.1,KU893,Uusikaarlepyy
1999,8.3,KU893,Uusikaarlepyy
2000,6.3,KU893,Uusikaarlepyy
2001,5.3,KU893,Uusikaarlepyy
2002,4.5,KU893,Uusikaarlepyy
2003,4.6,KU893,Uusikaarlepyy
2004,4.6,KU893,Uusikaarlepyy
2005,4.1,KU893,Uusikaarlepyy
2006,3.4,KU893,Uusikaarlepyy
2007,3.4,KU893,Uusikaarlepyy
2008,3.4,KU893,Uusikaarlepyy
2009,5.4,KU893,Uusikaarlepyy
2010,4.6,KU893,Uusikaarlepyy
2011,3.5,KU893,Uusikaarlepyy
2012,4.4,KU893,Uusikaarlepyy
2013,5.0,KU893,Uusikaarlepyy
2014,4.6,KU893,Uusikaarlepyy
2015,5.2,KU893,Uusikaarlepyy
2016,5.8,KU893,Uusikaarlepyy
2017,4.3,KU893,Uusikaarlepyy
2018,3.7,KU893,Uusikaarlepyy
2019,3.9,KU893,Uusikaarlepyy
2020,6.3,KU893,Uusikaarlepyy
2021,3.6,KU893,Uusikaarlepyy
2022,5.2,KU893,Uusikaarlepyy
2023,4.8,KU893,Uusikaarlepyy
2024,5.0,KU893,Uusikaarlepyy
1987,4.5,KU895,Uusikaupunki
1988,4.6,KU895,Uusikaupunki
1989,4.7,KU895,Uusikaupunki
1990,5.1,KU895,Uusikaupunki
1991,10.8,KU895,Uusikaupunki
1992,18.0,KU895,Uusikaupunki
1993,36.2,KU895,Uusikaupunki
1994,22.2,KU895,Uusikaupunki
1995,24.0,KU895,Uusikaupunki
1996,21.5,KU895,Uusikaupunki
1997,16.3,KU895,Uusikaupunki
1998,15.3,KU895,Uusikaupunki
1999,15.8,KU895,Uusikaupunki
2000,13.4,KU895,Uusikaupunki
2001,13.8,KU895,Uusikaupunki
2002,13.3,KU895,Uusikaupunki
2003,18.6,KU895,Uusikaupunki
2004,17.7,KU895,Uusikaupunki
2005,12.3,KU895,Uusikaupunki
2006,10.5,KU895,Uusikaupunki
2007,8.5,KU895,Uusikaupunki
2008,7.9,KU895,Uusikaupunki
2009,12.4,KU895,Uusikaupunki
2010,11.7,KU895,Uusikaupunki
2011,9.4,KU895,Uusikaupunki
2012,12.2,KU895,Uusikaupunki
2013,11.4,KU895,Uusikaupunki
2014,11.3,KU895,Uusikaupunki
2015,12.3,KU895,Uusikaupunki
2016,10.3,KU895,Uusikaupunki
2017,6.7,KU895,Uusikaupunki
2018,6.4,KU895,Uusikaupunki
2019,16.2,KU895,Uusikaupunki
2020,10.3,KU895,Uusikaupunki
2021,7.7,KU895,Uusikaupunki
2022,9.6,KU895,Uusikaupunki
2023,10.4,KU895,Uusikaupunki
2024,11.2,KU895,Uusikaupunki
1987,11.3,KU785,Vaala
1988,11.6,KU785,Vaala
1989,9.0,KU785,Vaala
1990,11.5,KU785,Vaala
1991,16.5,KU785,Vaala
1992,22.2,KU785,Vaala
1993,25.5,KU785,Vaala
1994,25.6,KU785,Vaala
1995,23.7,KU785,Vaala
1996,26.0,KU785,Vaala
1997,25.3,KU785,Vaala
1998,21.7,KU785,Vaala
1999,21.3,KU785,Vaala
2000,22.3,KU785,Vaala
2001,25.6,KU785,Vaala
2002,22.2,KU785,Vaala
2003,21.2,KU785,Vaala
2004,21.7,KU785,Vaala
2005,22.2,KU785,Vaala
2006,20.8,KU785,Vaala
2007,17.6,KU785,Vaala
2008,18.4,KU785,Vaala
2009,19.4,KU785,Vaala
2010,16.6,KU785,Vaala
2011,17.8,KU785,Vaala
2012,20.1,KU785,Vaala
2013,21.4,KU785,Vaala
2014,20.9,KU785,Vaala
2015,19.9,KU785,Vaala
2016,18.3,KU785,Vaala
2017,17.5,KU785,Vaala
2018,14.7,KU785,Vaala
2019,15.6,KU785,Vaala
2020,18.4,KU785,Vaala
2021,14.6,KU785,Vaala
2022,14.2,KU785,Vaala
2023,16.3,KU785,Vaala
2024,17.7,KU785,Vaala
1987,5.6,KU905,Vaasa
1988,4.9,KU905,Vaasa
1989,4.6,KU905,Vaasa
1990,4.5,KU905,Vaasa
1991,9.7,KU905,Vaasa
1992,16.0,KU905,Vaasa
1993,19.7,KU905,Vaasa
1994,18.7,KU905,Vaasa
1995,18.1,KU905,Vaasa
1996,17.0,KU905,Vaasa
1997,14.7,KU905,Vaasa
1998,13.2,KU905,Vaasa
1999,13.4,KU905,Vaasa
2000,11.3,KU905,Vaasa
2001,11.4,KU905,Vaasa
2002,11.1,KU905,Vaasa
2003,11.1,KU905,Vaasa
2004,10.9,KU905,Vaasa
2005,10.0,KU905,Vaasa
2006,8.0,KU905,Vaasa
2007,6.5,KU905,Vaasa
2008,6.7,KU905,Vaasa
2009,8.9,KU905,Vaasa
2010,7.9,KU905,Vaasa
2011,7.9,KU905,Vaasa
2012,8.2,KU905,Vaasa
2013,9.6,KU905,Vaasa
2014,11.3,KU905,Vaasa
2015,12.2,KU905,Vaasa
2016,12.2,KU905,Vaasa
2017,10.0,KU905,Vaasa
2018,8.5,KU905,Vaasa
2019,8.6,KU905,Vaasa
2020,14.2,KU905,Vaasa
2021,8.1,KU905,Vaasa
2022,6.9,KU905,Vaasa
2023,8.3,KU905,Vaasa
2024,8.8,KU905,Vaasa
1987,7.8,KU908,Valkeakoski
1988,7.3,KU908,Valkeakoski
1989,5.5,KU908,Valkeakoski
1990,7.1,KU908,Valkeakoski
1991,13.2,KU908,Valkeakoski
1992,19.0,KU908,Valkeakoski
1993,23.5,KU908,Valkeakoski
1994,20.2,KU908,Valkeakoski
1995,19.6,KU908,Valkeakoski
1996,21.3,KU908,Valkeakoski
1997,18.0,KU908,Valkeakoski
1998,15.8,KU908,Valkeakoski
1999,15.4,KU908,Valkeakoski
2000,14.4,KU908,Valkeakoski
2001,14.6,KU908,Valkeakoski
2002,13.5,KU908,Valkeakoski
2003,13.8,KU908,Valkeakoski
2004,14.0,KU908,Valkeakoski
2005,14.2,KU908,Valkeakoski
2006,12.8,KU908,Valkeakoski
2007,11.2,KU908,Valkeakoski
2008,13.5,KU908,Valkeakoski
2009,16.7,KU908,Valkeakoski
2010,13.4,KU908,Valkeakoski
2011,12.5,KU908,Valkeakoski
2012,12.8,KU908,Valkeakoski
2013,14.8,KU908,Valkeakoski
2014,15.3,KU908,Valkeakoski
2015,14.6,KU908,Valkeakoski
2016,15.2,KU908,Valkeakoski
2017,11.4,KU908,Valkeakoski
2018,9.4,KU908,Valkeakoski
2019,10.5,KU908,Valkeakoski
2020,13.0,KU908,Valkeakoski
2021,9.8,KU908,Valkeakoski
2022,9.8,KU908,Valkeakoski
2023,12.0,KU908,Valkeakoski
2024,12.4,KU908,Valkeakoski
1987,1.5,KU092,Vantaa
1988,1.2,KU092,Vantaa
1989,0.9,KU092,Vantaa
1990,1.7,KU092,Vantaa
1991,8.2,KU092,Vantaa
1992,14.1,KU092,Vantaa
1993,17.7,KU092,Vantaa
1994,16.2,KU092,Vantaa
1995,15.5,KU092,Vantaa
1996,14.2,KU092,Vantaa
1997,11.8,KU092,Vantaa
1998,9.7,KU092,Vantaa
1999,8.7,KU092,Vantaa
2000,7.3,KU092,Vantaa
2001,7.2,KU092,Vantaa
2002,7.6,KU092,Vantaa
2003,8.0,KU092,Vantaa
2004,8.2,KU092,Vantaa
2005,7.9,KU092,Vantaa
2006,7.1,KU092,Vantaa
2007,6.2,KU092,Vantaa
2008,6.3,KU092,Vantaa
2009,9.2,KU092,Vantaa
2010,8.5,KU092,Vantaa
2011,8.2,KU092,Vantaa
2012,8.8,KU092,Vantaa
2013,10.4,KU092,Vantaa
2014,11.5,KU092,Vantaa
2015,12.3,KU092,Vantaa
2016,11.8,KU092,Vantaa
2017,9.9,KU092,Vantaa
2018,8.5,KU092,Vantaa
2019,8.4,KU092,Vantaa
2020,14.5,KU092,Vantaa
2021,11.9,KU092,Vantaa
2022,10.5,KU092,Vantaa
2023,11.9,KU092,Vantaa
2024,13.3,KU092,Vantaa
1987,8.3,KU915,Varkaus
1988,7.8,KU915,Varkaus
1989,7.0,KU915,Varkaus
1990,10.1,KU915,Varkaus
1991,17.2,KU915,Varkaus
1992,23.5,KU915,Varkaus
1993,28.9,KU915,Varkaus
1994,25.8,KU915,Varkaus
1995,25.0,KU915,Varkaus
1996,24.4,KU915,Varkaus
1997,20.8,KU915,Varkaus
1998,20.8,KU915,Varkaus
1999,19.6,KU915,Varkaus
2000,18.2,KU915,Varkaus
2001,16.8,KU915,Varkaus
2002,16.0,KU915,Varkaus
2003,15.4,KU915,Varkaus
2004,15.8,KU915,Varkaus
2005,15.3,KU915,Varkaus
2006,14.1,KU915,Varkaus
2007,13.7,KU915,Varkaus
2008,13.6,KU915,Varkaus
2009,19.2,KU915,Varkaus
2010,17.2,KU915,Varkaus
2011,16.9,KU915,Varkaus
2012,18.4,KU915,Varkaus
2013,18.9,KU915,Varkaus
2014,19.6,KU915,Varkaus
2015,20.4,KU915,Varkaus
2016,18.2,KU915,Varkaus
2017,16.1,KU915,Varkaus
2018,15.0,KU915,Varkaus
2019,13.6,KU915,Varkaus
2020,17.8,KU915,Varkaus
2021,14.0,KU915,Varkaus
2022,12.7,KU915,Varkaus
2023,15.0,KU915,Varkaus
2024,17.2,KU915,Varkaus
1987,4.6,KU918,Vehmaa
1988,5.0,KU918,Vehmaa
1989,4.6,KU918,Vehmaa
1990,4.9,KU918,Vehmaa
1991,11.0,KU918,Vehmaa
1992,17.3,KU918,Vehmaa
1993,19.8,KU918,Vehmaa
1994,16.8,KU918,Vehmaa
1995,18.4,KU918,Vehmaa
1996,15.9,KU918,Vehmaa
1997,14.6,KU918,Vehmaa
1998,13.1,KU918,Vehmaa
1999,14.9,KU918,Vehmaa
2000,10.5,KU918,Vehmaa
2001,12.4,KU918,Vehmaa
2002,11.6,KU918,Vehmaa
2003,10.6,KU918,Vehmaa
2004,9.8,KU918,Vehmaa
2005,8.5,KU918,Vehmaa
2006,6.3,KU918,Vehmaa
2007,5.0,KU918,Vehmaa
2008,5.3,KU918,Vehmaa
2009,8.2,KU918,Vehmaa
2010,8.0,KU918,Vehmaa
2011,5.6,KU918,Vehmaa
2012,6.7,KU918,Vehmaa
2013,7.8,KU918,Vehmaa
2014,10.3,KU918,Vehmaa
2015,10.1,KU918,Vehmaa
2016,11.2,KU918,Vehmaa
2017,7.8,KU918,Vehmaa
2018,7.1,KU918,Vehmaa
2019,9.4,KU918,Vehmaa
2020,8.8,KU918,Vehmaa
2021,5.4,KU918,Vehmaa
2022,8.1,KU918,Vehmaa
2023,9.7,KU918,Vehmaa
2024,9.2,KU918,Vehmaa
1987,6.5,KU921,Vesanto
1988,6.6,KU921,Vesanto
1989,5.1,KU921,Vesanto
1990,8.1,KU921,Vesanto
1991,12.8,KU921,Vesanto
1992,19.1,KU921,Vesanto
1993,24.5,KU921,Vesanto
1994,23.3,KU921,Vesanto
1995,22.5,KU921,Vesanto
1996,21.0,KU921,Vesanto
1997,20.5,KU921,Vesanto
1998,20.9,KU921,Vesanto
1999,19.4,KU921,Vesanto
2000,18.6,KU921,Vesanto
2001,19.3,KU921,Vesanto
2002,16.2,KU921,Vesanto
2003,16.8,KU921,Vesanto
2004,17.5,KU921,Vesanto
2005,16.4,KU921,Vesanto
2006,14.0,KU921,Vesanto
2007,14.4,KU921,Vesanto
2008,15.1,KU921,Vesanto
2009,13.4,KU921,Vesanto
2010,13.0,KU921,Vesanto
2011,11.1,KU921,Vesanto
2012,13.4,KU921,Vesanto
2013,13.9,KU921,Vesanto
2014,17.3,KU921,Vesanto
2015,16.5,KU921,Vesanto
2016,14.1,KU921,Vesanto
2017,14.2,KU921,Vesanto
2018,13.0,KU921,Vesanto
2019,12.8,KU921,Vesanto
2020,12.7,KU921,Vesanto
2021,11.1,KU921,Vesanto
2022,11.3,KU921,Vesanto
2023,11.9,KU921,Vesanto
2024,15.3,KU921,Vesanto
1987,6.5,KU922,Vesilahti
1988,4.7,KU922,Vesilahti
1989,3.6,KU922,Vesilahti
1990,4.3,KU922,Vesilahti
1991,11.6,KU922,Vesilahti
1992,16.3,KU922,Vesilahti
1993,21.0,KU922,Vesilahti
1994,20.0,KU922,Vesilahti
1995,17.9,KU922,Vesilahti
1996,18.2,KU922,Vesilahti
1997,15.0,KU922,Vesilahti
1998,14.0,KU922,Vesilahti
1999,11.5,KU922,Vesilahti
2000,11.3,KU922,Vesilahti
2001,11.5,KU922,Vesilahti
2002,12.1,KU922,Vesilahti
2003,10.4,KU922,Vesilahti
2004,10.6,KU922,Vesilahti
2005,8.8,KU922,Vesilahti
2006,7.5,KU922,Vesilahti
2007,6.9,KU922,Vesilahti
2008,7.0,KU922,Vesilahti
2009,10.7,KU922,Vesilahti
2010,7.8,KU922,Vesilahti
2011,7.3,KU922,Vesilahti
2012,8.3,KU922,Vesilahti
2013,10.7,KU922,Vesilahti
2014,11.6,KU922,Vesilahti
2015,12.7,KU922,Vesilahti
2016,12.5,KU922,Vesilahti
2017,7.8,KU922,Vesilahti
2018,6.5,KU922,Vesilahti
2019,7.1,KU922,Vesilahti
2020,8.9,KU922,Vesilahti
2021,6.0,KU922,Vesilahti
2022,5.0,KU922,Vesilahti
2023,7.8,KU922,Vesilahti
2024,8.2,KU922,Vesilahti
1987,3.6,KU924,Veteli
1988,4.9,KU924,Veteli
1989,4.6,KU924,Veteli
1990,5.0,KU924,Veteli
1991,11.1,KU924,Veteli
1992,16.9,KU924,Veteli
1993,21.5,KU924,Veteli
1994,18.7,KU924,Veteli
1995,16.9,KU924,Veteli
1996,16.0,KU924,Veteli
1997,14.3,KU924,Veteli
1998,14.0,KU924,Veteli
1999,13.2,KU924,Veteli
2000,13.5,KU924,Veteli
2001,10.3,KU924,Veteli
2002,9.4,KU924,Veteli
2003,11.6,KU924,Veteli
2004,10.3,KU924,Veteli
2005,9.6,KU924,Veteli
2006,6.8,KU924,Veteli
2007,6.1,KU924,Veteli
2008,9.9,KU924,Veteli
2009,10.5,KU924,Veteli
2010,8.0,KU924,Veteli
2011,7.5,KU924,Veteli
2012,7.2,KU924,Veteli
2013,7.4,KU924,Veteli
2014,8.1,KU924,Veteli
2015,8.2,KU924,Veteli
2016,8.8,KU924,Veteli
2017,7.5,KU924,Veteli
2018,6.7,KU924,Veteli
2019,6.3,KU924,Veteli
2020,9.0,KU924,Veteli
2021,6.4,KU924,Veteli
2022,7.4,KU924,Veteli
2023,8.0,KU924,Veteli
2024,7.0,KU924,Veteli
1987,8.3,KU925,Vieremä
1988,7.9,KU925,Vieremä
1989,6.0,KU925,Vieremä
1990,9.3,KU925,Vieremä
1991,13.0,KU925,Vieremä
1992,19.6,KU925,Vieremä
1993,22.8,KU925,Vieremä
1994,20.1,KU925,Vieremä
1995,21.3,KU925,Vieremä
1996,19.7,KU925,Vieremä
1997,19.3,KU925,Vieremä
1998,16.4,KU925,Vieremä
1999,18.0,KU925,Vieremä
2000,17.7,KU925,Vieremä
2001,16.3,KU925,Vieremä
2002,14.8,KU925,Vieremä
2003,14.2,KU925,Vieremä
2004,13.9,KU925,Vieremä
2005,12.0,KU925,Vieremä
2006,10.5,KU925,Vieremä
2007,9.4,KU925,Vieremä
2008,10.7,KU925,Vieremä
2009,13.6,KU925,Vieremä
2010,11.3,KU925,Vieremä
2011,9.3,KU925,Vieremä
2012,13.1,KU925,Vieremä
2013,12.7,KU925,Vieremä
2014,12.4,KU925,Vieremä
2015,13.6,KU925,Vieremä
2016,11.6,KU925,Vieremä
2017,10.1,KU925,Vieremä
2018,9.4,KU925,Vieremä
2019,8.7,KU925,Vieremä
2020,14.3,KU925,Vieremä
2021,9.3,KU925,Vieremä
2022,8.0,KU925,Vieremä
2023,9.3,KU925,Vieremä
2024,11.4,KU925,Vieremä
1987,1.6,KU927,Vihti
1988,1.7,KU927,Vihti
1989,1.4,KU927,Vihti
1990,2.6,KU927,Vihti
1991,8.0,KU927,Vihti
1992,14.0,KU927,Vihti
1993,18.0,KU927,Vihti
1994,15.8,KU927,Vihti
1995,13.8,KU927,Vihti
1996,13.3,KU927,Vihti
1997,10.6,KU927,Vihti
1998,7.6,KU927,Vihti
1999,6.1,KU927,Vihti
2000,5.2,KU927,Vihti
2001,6.4,KU927,Vihti
2002,7.0,KU927,Vihti
2003,7.1,KU927,Vihti
2004,6.7,KU927,Vihti
2005,7.1,KU927,Vihti
2006,5.7,KU927,Vihti
2007,4.2,KU927,Vihti
2008,4.4,KU927,Vihti
2009,8.0,KU927,Vihti
2010,6.9,KU927,Vihti
2011,6.7,KU927,Vihti
2012,7.4,KU927,Vihti
2013,9.3,KU927,Vihti
2014,10.7,KU927,Vihti
2015,10.9,KU927,Vihti
2016,10.0,KU927,Vihti
2017,8.2,KU927,Vihti
