Alue,Vuosi,tyollisyysaste,unemployment_rate,taloudellinenhuoltosuhde,region,year,value,region_code,region_name
KU436,2023,75.5,10.2,158.0,KU436,2023,10.2,KU436,Lumijoki
KU436,2024,75.0,9.0,160.0,KU436,2024,9.0,KU436,Lumijoki
KU438,1987,78.9,,114.0,KU438,1987,,KU438,Lumparland
KU438,1988,80.3,,109.0,KU438,1988,,KU438,Lumparland
KU438,1989,77.6,0.7,117.0,KU438,1989,0.7,KU438,Lumparland
KU438,1990,81.8,1.3,106.0,KU438,1990,1.3,KU438,Lumparland
KU438,1991,81.1,1.9,108.0,KU438,1991,1.9,KU438,Lumparland
KU438,1992,80.5,3.7,106.0,KU438,1992,3.7,KU438,Lumparland
KU438,1993,76.8,7.1,113.0,KU438,1993,7.1,KU438,Lumparland
KU438,1994,73.5,8.0,121.0,KU438,1994,8.0,KU438,Lumparland
KU438,1995,75.0,5.5,111.0,KU438,1995,5.5,KU438,Lumparland
KU438,1996,74.8,5.3,112.0,KU438,1996,5.3,KU438,Lumparland
KU438,1997,74.8,5.2,114.0,KU438,1997,5.2,KU438,Lumparland
KU438,1998,75.4,2.8,113.0,KU438,1998,2.8,KU438,Lumparland
KU438,1999,78.8,2.2,105.0,KU438,1999,2.2,KU438,Lumparland
KU438,2000,78.0,0.5,104.0,KU438,2000,0.5,KU438,Lumparland
KU438,2001,77.3,2.1,101.0,KU438,2001,2.1,KU438,Lumparland
KU438,2002,79.1,1.1,94.0,KU438,2002,1.1,KU438,Lumparland
KU438,2003,79.0,0.5,92.0,KU438,2003,0.5,KU438,Lumparland
KU438,2004,77.4,1.1,97.0,KU438,2004,1.1,KU438,Lumparland
KU438,2005,78.0,2.1,103.0,KU438,2005,2.1,KU438,Lumparland
KU438,2006,75.6,1.1,107.0,KU438,2006,1.1,KU438,Lumparland
KU438,2007,78.3,1.1,106.0,KU438,2007,1.1,KU438,Lumparland
KU438,2008,80.4,0.5,104.0,KU438,2008,0.5,KU438,Lumparland
KU438,2009,77.5,2.2,117.0,KU438,2009,2.2,KU438,Lumparland
KU438,2010,78.7,1.7,119.0,KU438,2010,1.7,KU438,Lumparland
KU438,2011,86.5,1.0,104.0,KU438,2011,1.0,KU438,Lumparland
KU438,2012,83.0,2.2,117.0,KU438,2012,2.2,KU438,Lumparland
KU438,2013,82.9,2.7,124.0,KU438,2013,2.7,KU438,Lumparland
KU438,2014,88.1,1.5,115.0,KU438,2014,1.5,KU438,Lumparland
KU438,2015,87.6,4.2,108.0,KU438,2015,4.2,KU438,Lumparland
KU438,2016,85.7,2.2,106.0,KU438,2016,2.2,KU438,Lumparland
KU438,2017,86.7,2.1,101.0,KU438,2017,2.1,KU438,Lumparland
KU438,2018,88.9,0.5,103.0,KU438,2018,0.5,KU438,Lumparland
KU438,2019,83.3,3.5,117.0,KU438,2019,3.5,KU438,Lumparland
KU438,2020,80.7,7.4,111.0,KU438,2020,7.4,KU438,Lumparland
KU438,2021,85.6,2.3,111.0,KU438,2021,2.3,KU438,Lumparland
KU438,2022,89.6,2.3,99.0,KU438,2022,2.3,KU438,Lumparland
KU438,2023,84.5,1.8,112.0,KU438,2023,1.8,KU438,Lumparland
KU438,2024,83.0,0.6,117.0,KU438,2024,0.6,KU438,Lumparland
KU440,1987,73.7,2.4,150.0,KU440,1987,2.4,KU440,Luoto
KU440,1988,73.1,3.8,151.0,KU440,1988,3.8,KU440,Luoto
KU440,1989,72.2,3.1,155.0,KU440,1989,3.1,KU440,Luoto
KU440,1990,70.0,3.9,162.0,KU440,1990,3.9,KU440,Luoto
KU440,1991,63.9,12.8,190.0,KU440,1991,12.8,KU440,Luoto
KU440,1992,60.9,15.7,209.0,KU440,1992,15.7,KU440,Luoto
KU440,1993,55.5,19.5,239.0,KU440,1993,19.5,KU440,Luoto
KU440,1994,59.8,14.9,219.0,KU440,1994,14.9,KU440,Luoto
KU440,1995,60.7,14.5,212.0,KU440,1995,14.5,KU440,Luoto
KU440,1996,63.7,13.1,197.0,KU440,1996,13.1,KU440,Luoto
KU440,1997,66.6,9.9,183.0,KU440,1997,9.9,KU440,Luoto
KU440,1998,69.6,9.8,171.0,KU440,1998,9.8,KU440,Luoto
KU440,1999,71.9,7.8,161.0,KU440,1999,7.8,KU440,Luoto
KU440,2000,72.4,7.3,155.0,KU440,2000,7.3,KU440,Luoto
KU440,2001,73.6,6.3,150.0,KU440,2001,6.3,KU440,Luoto
KU440,2002,75.2,5.8,146.0,KU440,2002,5.8,KU440,Luoto
KU440,2003,77.4,5.2,140.0,KU440,2003,5.2,KU440,Luoto
KU440,2004,77.1,4.6,140.0,KU440,2004,4.6,KU440,Luoto
KU440,2005,76.6,4.4,155.0,KU440,2005,4.4,KU440,Luoto
KU440,2006,78.3,4.1,147.0,KU440,2006,4.1,KU440,Luoto
KU440,2007,79.6,3.5,142.0,KU440,2007,3.5,KU440,Luoto
KU440,2008,79.3,3.8,141.0,KU440,2008,3.8,KU440,Luoto
KU440,2009,75.5,7.4,150.0,KU440,2009,7.4,KU440,Luoto
KU440,2010,77.8,4.6,143.0,KU440,2010,4.6,KU440,Luoto
KU440,2011,80.0,3.5,138.0,KU440,2011,3.5,KU440,Luoto
KU440,2012,79.8,4.0,140.0,KU440,2012,4.0,KU440,Luoto
KU440,2013,79.6,5.0,140.0,KU440,2013,5.0,KU440,Luoto
KU440,2014,82.2,3.5,133.0,KU440,2014,3.5,KU440,Luoto
KU440,2015,82.2,3.7,134.0,KU440,2015,3.7,KU440,Luoto
KU440,2016,82.3,4.3,135.0,KU440,2016,4.3,KU440,Luoto
KU440,2017,83.8,3.1,131.0,KU440,2017,3.1,KU440,Luoto
KU440,2018,84.6,2.7,128.0,KU440,2018,2.7,KU440,Luoto
KU440,2019,85.0,2.1,127.0,KU440,2019,2.1,KU440,Luoto
KU440,2020,82.4,4.1,136.0,KU440,2020,4.1,KU440,Luoto
KU440,2021,85.3,1.9,128.0,KU440,2021,1.9,KU440,Luoto
KU440,2022,85.1,1.8,127.0,KU440,2022,1.8,KU440,Luoto
KU440,2023,84.6,3.0,129.0,KU440,2023,3.0,KU440,Luoto
KU440,2024,86.1,2.6,125.0,KU440,2024,2.6,KU440,Luoto
KU441,1987,69.2,5.3,136.0,KU441,1987,5.3,KU441,Luumäki
KU441,1988,71.1,4.4,132.0,KU441,1988,4.4,KU441,Luumäki
KU441,1989,71.4,3.4,132.0,KU441,1989,3.4,KU441,Luumäki
KU441,1990,70.1,5.7,138.0,KU441,1990,5.7,KU441,Luumäki
KU441,1991,65.6,10.8,156.0,KU441,1991,10.8,KU441,Luumäki
KU441,1992,62.4,17.0,172.0,KU441,1992,17.0,KU441,Luumäki
KU441,1993,57.4,21.9,196.0,KU441,1993,21.9,KU441,Luumäki
KU441,1994,57.7,21.8,194.0,KU441,1994,21.8,KU441,Luumäki
KU441,1995,59.1,20.2,189.0,KU441,1995,20.2,KU441,Luumäki
KU441,1996,58.0,20.7,194.0,KU441,1996,20.7,KU441,Luumäki
KU441,1997,58.5,20.0,193.0,KU441,1997,20.0,KU441,Luumäki
KU441,1998,60.4,17.0,181.0,KU441,1998,17.0,KU441,Luumäki
KU441,1999,61.6,16.1,176.0,KU441,1999,16.1,KU441,Luumäki
KU441,2000,64.4,13.3,167.0,KU441,2000,13.3,KU441,Luumäki
KU441,2001,64.1,13.8,168.0,KU441,2001,13.8,KU441,Luumäki
KU441,2002,63.7,14.7,170.0,KU441,2002,14.7,KU441,Luumäki
KU441,2003,64.8,12.8,168.0,KU441,2003,12.8,KU441,Luumäki
KU441,2004,64.6,14.5,169.0,KU441,2004,14.5,KU441,Luumäki
KU441,2005,65.4,13.2,167.0,KU441,2005,13.2,KU441,Luumäki
KU441,2006,66.6,11.5,163.0,KU441,2006,11.5,KU441,Luumäki
KU441,2007,68.1,10.5,157.0,KU441,2007,10.5,KU441,Luumäki
KU441,2008,68.4,11.7,156.0,KU441,2008,11.7,KU441,Luumäki
KU441,2009,65.2,14.1,166.0,KU441,2009,14.1,KU441,Luumäki
KU441,2010,67.1,11.8,159.0,KU441,2010,11.8,KU441,Luumäki
KU441,2011,68.4,11.7,159.0,KU441,2011,11.7,KU441,Luumäki
KU441,2012,67.7,12.9,165.0,KU441,2012,12.9,KU441,Luumäki
KU441,2013,69.0,12.7,163.0,KU441,2013,12.7,KU441,Luumäki
KU441,2014,68.4,13.2,166.0,KU441,2014,13.2,KU441,Luumäki
KU441,2015,67.9,14.8,171.0,KU441,2015,14.8,KU441,Luumäki
KU441,2016,69.3,13.7,171.0,KU441,2016,13.7,KU441,Luumäki
KU441,2017,70.8,11.4,170.0,KU441,2017,11.4,KU441,Luumäki
KU441,2018,72.6,10.5,167.0,KU441,2018,10.5,KU441,Luumäki
KU441,2019,72.0,11.3,171.0,KU441,2019,11.3,KU441,Luumäki
KU441,2020,72.0,12.8,172.0,KU441,2020,12.8,KU441,Luumäki
KU441,2021,73.4,11.4,168.0,KU441,2021,11.4,KU441,Luumäki
KU441,2022,73.3,12.0,166.0,KU441,2022,12.0,KU441,Luumäki
KU441,2023,73.0,11.5,169.0,KU441,2023,11.5,KU441,Luumäki
KU441,2024,72.6,12.6,171.0,KU441,2024,12.6,KU441,Luumäki
KU475,1987,77.3,3.1,121.0,KU475,1987,3.1,KU475,Maalahti
KU475,1988,76.1,3.0,125.0,KU475,1988,3.0,KU475,Maalahti
KU475,1989,75.4,3.1,131.0,KU475,1989,3.1,KU475,Maalahti
KU475,1990,73.4,4.7,138.0,KU475,1990,4.7,KU475,Maalahti
KU475,1991,71.4,8.3,147.0,KU475,1991,8.3,KU475,Maalahti
KU475,1992,67.4,13.2,162.0,KU475,1992,13.2,KU475,Maalahti
KU475,1993,63.8,17.4,177.0,KU475,1993,17.4,KU475,Maalahti
KU475,1994,66.5,13.7,166.0,KU475,1994,13.7,KU475,Maalahti
KU475,1995,66.3,12.4,166.0,KU475,1995,12.4,KU475,Maalahti
KU475,1996,68.6,10.5,159.0,KU475,1996,10.5,KU475,Maalahti
KU475,1997,70.6,9.2,150.0,KU475,1997,9.2,KU475,Maalahti
KU475,1998,72.5,8.7,141.0,KU475,1998,8.7,KU475,Maalahti
KU475,1999,71.6,8.5,144.0,KU475,1999,8.5,KU475,Maalahti
KU475,2000,73.1,7.4,137.0,KU475,2000,7.4,KU475,Maalahti
KU475,2001,74.3,6.9,136.0,KU475,2001,6.9,KU475,Maalahti
KU475,2002,75.3,5.6,131.0,KU475,2002,5.6,KU475,Maalahti
KU475,2003,75.2,6.1,132.0,KU475,2003,6.1,KU475,Maalahti
KU475,2004,74.7,7.3,132.0,KU475,2004,7.3,KU475,Maalahti
KU475,2005,75.2,5.8,129.0,KU475,2005,5.8,KU475,Maalahti
KU475,2006,76.4,5.0,125.0,KU475,2006,5.0,KU475,Maalahti
KU475,2007,77.3,4.9,120.0,KU475,2007,4.9,KU475,Maalahti
KU475,2008,77.0,4.7,120.0,KU475,2008,4.7,KU475,Maalahti
KU475,2009,75.3,6.2,127.0,KU475,2009,6.2,KU475,Maalahti
KU475,2010,77.1,5.5,122.0,KU475,2010,5.5,KU475,Maalahti
KU475,2011,78.1,5.5,122.0,KU475,2011,5.5,KU475,Maalahti
KU475,2012,77.9,6.5,123.0,KU475,2012,6.5,KU475,Maalahti
KU475,2013,76.6,8.5,127.0,KU475,2013,8.5,KU475,Maalahti
KU475,2014,78.9,6.9,124.0,KU475,2014,6.9,KU475,Maalahti
KU475,2015,77.5,8.6,131.0,KU475,2015,8.6,KU475,Maalahti
KU475,2016,76.6,10.2,136.0,KU475,2016,10.2,KU475,Maalahti
KU475,2017,78.9,7.1,129.0,KU475,2017,7.1,KU475,Maalahti
KU475,2018,82.3,5.2,121.0,KU475,2018,5.2,KU475,Maalahti
KU475,2019,81.6,5.7,123.0,KU475,2019,5.7,KU475,Maalahti
KU475,2020,80.0,7.2,127.0,KU475,2020,7.2,KU475,Maalahti
KU475,2021,84.6,3.4,120.0,KU475,2021,3.4,KU475,Maalahti
KU475,2022,84.2,4.3,121.0,KU475,2022,4.3,KU475,Maalahti
KU475,2023,83.7,4.8,124.0,KU475,2023,4.8,KU475,Maalahti
KU475,2024,85.5,4.6,122.0,KU475,2024,4.6,KU475,Maalahti
KU478,1987,78.2,1.7,95.0,KU478,1987,1.7,KU478,Maarianhamina - Mariehamn
KU478,1988,80.0,1.9,91.0,KU478,1988,1.9,KU478,Maarianhamina - Mariehamn
KU478,1989,80.0,1.1,91.0,KU478,1989,1.1,KU478,Maarianhamina - Mariehamn
KU478,1990,78.6,2.7,95.0,KU478,1990,2.7,KU478,Maarianhamina - Mariehamn
KU478,1991,76.8,4.8,99.0,KU478,1991,4.8,KU478,Maarianhamina - Mariehamn
KU478,1992,73.6,7.5,108.0,KU478,1992,7.5,KU478,Maarianhamina - Mariehamn
KU478,1993,71.7,10.1,115.0,KU478,1993,10.1,KU478,Maarianhamina - Mariehamn
KU478,1994,70.1,10.5,120.0,KU478,1994,10.5,KU478,Maarianhamina - Mariehamn
KU478,1995,71.3,8.3,116.0,KU478,1995,8.3,KU478,Maarianhamina - Mariehamn
KU478,1996,72.5,7.7,112.0,KU478,1996,7.7,KU478,Maarianhamina - Mariehamn
KU478,1997,74.5,5.2,108.0,KU478,1997,5.2,KU478,Maarianhamina - Mariehamn
KU478,1998,76.8,3.9,99.0,KU478,1998,3.9,KU478,Maarianhamina - Mariehamn
KU478,1999,77.6,3.0,97.0,KU478,1999,3.0,KU478,Maarianhamina - Mariehamn
KU478,2000,78.6,2.5,95.0,KU478,2000,2.5,KU478,Maarianhamina - Mariehamn
KU478,2001,79.7,2.2,93.0,KU478,2001,2.2,KU478,Maarianhamina - Mariehamn
KU478,2002,79.2,2.3,94.0,KU478,2002,2.3,KU478,Maarianhamina - Mariehamn
KU478,2003,77.5,2.8,98.0,KU478,2003,2.8,KU478,Maarianhamina - Mariehamn
KU478,2004,77.0,3.0,98.0,KU478,2004,3.0,KU478,Maarianhamina - Mariehamn
KU478,2005,77.8,2.8,97.0,KU478,2005,2.8,KU478,Maarianhamina - Mariehamn
KU478,2006,78.5,2.7,95.0,KU478,2006,2.7,KU478,Maarianhamina - Mariehamn
KU478,2007,78.6,2.7,95.0,KU478,2007,2.7,KU478,Maarianhamina - Mariehamn
KU478,2008,79.6,2.3,93.0,KU478,2008,2.3,KU478,Maarianhamina - Mariehamn
KU478,2009,77.5,3.7,98.0,KU478,2009,3.7,KU478,Maarianhamina - Mariehamn
KU478,2010,75.9,3.6,103.0,KU478,2010,3.6,KU478,Maarianhamina - Mariehamn
KU478,2011,77.7,3.6,99.0,KU478,2011,3.6,KU478,Maarianhamina - Mariehamn
KU478,2012,76.8,4.8,103.0,KU478,2012,4.8,KU478,Maarianhamina - Mariehamn
KU478,2013,76.6,5.1,105.0,KU478,2013,5.1,KU478,Maarianhamina - Mariehamn
KU478,2014,79.6,5.5,99.0,KU478,2014,5.5,KU478,Maarianhamina - Mariehamn
KU478,2015,79.2,5.2,101.0,KU478,2015,5.2,KU478,Maarianhamina - Mariehamn
KU478,2016,80.0,4.5,101.0,KU478,2016,4.5,KU478,Maarianhamina - Mariehamn
KU478,2017,80.6,4.5,102.0,KU478,2017,4.5,KU478,Maarianhamina - Mariehamn
KU478,2018,81.5,4.6,101.0,KU478,2018,4.6,KU478,Maarianhamina - Mariehamn
KU478,2019,78.9,5.2,109.0,KU478,2019,5.2,KU478,Maarianhamina - Mariehamn
KU478,2020,72.5,11.9,128.0,KU478,2020,11.9,KU478,Maarianhamina - Mariehamn
KU478,2021,76.1,7.4,121.0,KU478,2021,7.4,KU478,Maarianhamina - Mariehamn
KU478,2022,77.8,6.0,118.0,KU478,2022,6.0,KU478,Maarianhamina - Mariehamn
KU478,2023,77.1,6.2,122.0,KU478,2023,6.2,KU478,Maarianhamina - Mariehamn
KU478,2024,77.2,7.1,120.0,KU478,2024,7.1,KU478,Maarianhamina - Mariehamn
KU480,1987,75.4,2.7,124.0,KU480,1987,2.7,KU480,Marttila
KU480,1988,76.8,1.9,121.0,KU480,1988,1.9,KU480,Marttila
KU480,1989,76.8,1.7,121.0,KU480,1989,1.7,KU480,Marttila
KU480,1990,76.0,2.4,125.0,KU480,1990,2.4,KU480,Marttila
KU480,1991,70.3,9.4,144.0,KU480,1991,9.4,KU480,Marttila
KU480,1992,68.8,11.9,148.0,KU480,1992,11.9,KU480,Marttila
KU480,1993,65.4,14.3,160.0,KU480,1993,14.3,KU480,Marttila
KU480,1994,66.4,10.5,156.0,KU480,1994,10.5,KU480,Marttila
KU480,1995,66.7,11.5,156.0,KU480,1995,11.5,KU480,Marttila
KU480,1996,66.9,11.9,153.0,KU480,1996,11.9,KU480,Marttila
KU480,1997,67.9,11.0,153.0,KU480,1997,11.0,KU480,Marttila
KU480,1998,69.9,9.7,144.0,KU480,1998,9.7,KU480,Marttila
KU480,1999,71.3,9.1,141.0,KU480,1999,9.1,KU480,Marttila
KU480,2000,73.8,7.6,133.0,KU480,2000,7.6,KU480,Marttila
KU480,2001,72.2,7.7,136.0,KU480,2001,7.7,KU480,Marttila
KU480,2002,71.8,8.0,134.0,KU480,2002,8.0,KU480,Marttila
KU480,2003,73.6,7.4,128.0,KU480,2003,7.4,KU480,Marttila
KU480,2004,73.3,7.3,125.0,KU480,2004,7.3,KU480,Marttila
KU480,2005,72.9,7.8,128.0,KU480,2005,7.8,KU480,Marttila
KU480,2006,74.5,5.7,122.0,KU480,2006,5.7,KU480,Marttila
KU480,2007,76.5,4.7,119.0,KU480,2007,4.7,KU480,Marttila
KU480,2008,75.7,5.6,121.0,KU480,2008,5.6,KU480,Marttila
KU480,2009,71.4,9.8,137.0,KU480,2009,9.8,KU480,Marttila
KU480,2010,74.2,6.7,130.0,KU480,2010,6.7,KU480,Marttila
KU480,2011,75.1,7.0,128.0,KU480,2011,7.0,KU480,Marttila
KU480,2012,73.6,7.9,137.0,KU480,2012,7.9,KU480,Marttila
KU480,2013,71.0,11.2,150.0,KU480,2013,11.2,KU480,Marttila
KU480,2014,70.5,12.8,153.0,KU480,2014,12.8,KU480,Marttila
KU480,2015,71.7,12.2,154.0,KU480,2015,12.2,KU480,Marttila
KU480,2016,71.4,9.9,153.0,KU480,2016,9.9,KU480,Marttila
KU480,2017,73.5,6.3,147.0,KU480,2017,6.3,KU480,Marttila
KU480,2018,74.7,7.9,144.0,KU480,2018,7.9,KU480,Marttila
KU480,2019,75.8,7.7,142.0,KU480,2019,7.7,KU480,Marttila
KU480,2020,74.1,10.9,147.0,KU480,2020,10.9,KU480,Marttila
KU480,2021,76.0,6.9,143.0,KU480,2021,6.9,KU480,Marttila
KU480,2022,76.3,7.3,143.0,KU480,2022,7.3,KU480,Marttila
KU480,2023,78.1,8.1,137.0,KU480,2023,8.1,KU480,Marttila
KU480,2024,76.8,9.8,140.0,KU480,2024,9.8,KU480,Marttila
KU481,1987,78.9,3.5,96.0,KU481,1987,3.5,KU481,Masku
KU481,1988,79.8,3.0,94.0,KU481,1988,3.0,KU481,Masku
KU481,1989,80.5,2.6,93.0,KU481,1989,2.6,KU481,Masku
KU481,1990,78.9,3.3,97.0,KU481,1990,3.3,KU481,Masku
KU481,1991,74.7,9.1,107.0,KU481,1991,9.1,KU481,Masku
KU481,1992,69.9,14.1,122.0,KU481,1992,14.1,KU481,Masku
KU481,1993,66.7,17.2,134.0,KU481,1993,17.2,KU481,Masku
KU481,1994,68.7,14.0,126.0,KU481,1994,14.0,KU481,Masku
KU481,1995,69.4,13.5,124.0,KU481,1995,13.5,KU481,Masku
KU481,1996,70.6,12.4,121.0,KU481,1996,12.4,KU481,Masku
KU481,1997,71.9,11.3,118.0,KU481,1997,11.3,KU481,Masku
KU481,1998,74.4,9.1,109.0,KU481,1998,9.1,KU481,Masku
KU481,1999,76.1,7.4,106.0,KU481,1999,7.4,KU481,Masku
KU481,2000,77.0,6.5,104.0,KU481,2000,6.5,KU481,Masku
KU481,2001,76.7,7.1,106.0,KU481,2001,7.1,KU481,Masku
KU481,2002,77.4,6.0,105.0,KU481,2002,6.0,KU481,Masku
KU481,2003,77.4,6.3,107.0,KU481,2003,6.3,KU481,Masku
KU481,2004,78.1,5.7,105.0,KU481,2004,5.7,KU481,Masku
KU481,2005,78.1,5.5,107.0,KU481,2005,5.5,KU481,Masku
KU481,2006,79.3,4.3,106.0,KU481,2006,4.3,KU481,Masku
KU481,2007,80.5,3.4,104.0,KU481,2007,3.4,KU481,Masku
KU481,2008,80.3,4.2,104.0,KU481,2008,4.2,KU481,Masku
KU481,2009,77.2,7.2,112.0,KU481,2009,7.2,KU481,Masku
KU481,2010,78.2,6.8,111.0,KU481,2010,6.8,KU481,Masku
KU481,2011,80.3,5.6,108.0,KU481,2011,5.6,KU481,Masku
KU481,2012,80.6,5.8,109.0,KU481,2012,5.8,KU481,Masku
KU481,2013,78.6,7.9,116.0,KU481,2013,7.9,KU481,Masku
KU481,2014,78.4,8.5,117.0,KU481,2014,8.5,KU481,Masku
KU481,2015,78.0,8.5,119.0,KU481,2015,8.5,KU481,Masku
KU481,2016,79.2,8.2,118.0,KU481,2016,8.2,KU481,Masku
KU481,2017,81.0,5.9,114.0,KU481,2017,5.9,KU481,Masku
KU481,2018,82.2,5.1,111.0,KU481,2018,5.1,KU481,Masku
KU481,2019,82.2,5.2,111.0,KU481,2019,5.2,KU481,Masku
KU481,2020,78.1,10.5,122.0,KU481,2020,10.5,KU481,Masku
KU481,2021,82.3,5.2,112.0,KU481,2021,5.2,KU481,Masku
KU481,2022,83.0,5.2,109.0,KU481,2022,5.2,KU481,Masku
KU481,2023,83.0,5.6,107.0,KU481,2023,5.6,KU481,Masku
KU481,2024,82.6,6.3,107.0,KU481,2024,6.3,KU481,Masku
KU483,1987,62.4,8.3,184.0,KU483,1987,8.3,KU483,Merijärvi
KU483,1988,65.4,7.7,178.0,KU483,1988,7.7,KU483,Merijärvi
KU483,1989,68.2,5.5,173.0,KU483,1989,5.5,KU483,Merijärvi
KU483,1990,66.0,9.5,187.0,KU483,1990,9.5,KU483,Merijärvi
KU483,1991,62.6,13.2,203.0,KU483,1991,13.2,KU483,Merijärvi
KU483,1992,58.9,17.9,225.0,KU483,1992,17.9,KU483,Merijärvi
KU483,1993,57.9,19.7,228.0,KU483,1993,19.7,KU483,Merijärvi
KU483,1994,57.5,18.7,221.0,KU483,1994,18.7,KU483,Merijärvi
KU483,1995,56.7,19.5,236.0,KU483,1995,19.5,KU483,Merijärvi
KU483,1996,54.8,20.8,244.0,KU483,1996,20.8,KU483,Merijärvi
KU483,1997,59.8,17.7,217.0,KU483,1997,17.7,KU483,Merijärvi
KU483,1998,62.1,15.4,209.0,KU483,1998,15.4,KU483,Merijärvi
KU483,1999,62.2,14.8,213.0,KU483,1999,14.8,KU483,Merijärvi
KU483,2000,65.0,10.5,196.0,KU483,2000,10.5,KU483,Merijärvi
KU483,2001,62.8,12.9,207.0,KU483,2001,12.9,KU483,Merijärvi
KU483,2002,64.4,13.0,200.0,KU483,2002,13.0,KU483,Merijärvi
KU483,2003,64.2,12.8,202.0,KU483,2003,12.8,KU483,Merijärvi
KU483,2004,63.5,15.0,197.0,KU483,2004,15.0,KU483,Merijärvi
KU483,2005,66.0,11.7,193.0,KU483,2005,11.7,KU483,Merijärvi
KU483,2006,65.9,9.9,187.0,KU483,2006,9.9,KU483,Merijärvi
KU483,2007,65.8,7.9,187.0,KU483,2007,7.9,KU483,Merijärvi
KU483,2008,66.2,8.3,183.0,KU483,2008,8.3,KU483,Merijärvi
KU483,2009,61.0,16.1,204.0,KU483,2009,16.1,KU483,Merijärvi
KU483,2010,62.9,14.5,190.0,KU483,2010,14.5,KU483,Merijärvi
KU483,2011,64.5,11.8,187.0,KU483,2011,11.8,KU483,Merijärvi
KU483,2012,65.0,13.2,186.0,KU483,2012,13.2,KU483,Merijärvi
KU483,2013,65.0,13.2,188.0,KU483,2013,13.2,KU483,Merijärvi
KU483,2014,63.2,14.8,201.0,KU483,2014,14.8,KU483,Merijärvi
KU483,2015,65.1,11.9,202.0,KU483,2015,11.9,KU483,Merijärvi
KU483,2016,65.2,10.6,209.0,KU483,2016,10.6,KU483,Merijärvi
KU483,2017,67.4,10.9,191.0,KU483,2017,10.9,KU483,Merijärvi
KU483,2018,71.5,6.4,182.0,KU483,2018,6.4,KU483,Merijärvi
KU483,2019,68.2,12.7,200.0,KU483,2019,12.7,KU483,Merijärvi
KU483,2020,67.7,15.8,209.0,KU483,2020,15.8,KU483,Merijärvi
KU483,2021,74.9,9.2,182.0,KU483,2021,9.2,KU483,Merijärvi
KU483,2022,77.4,7.3,176.0,KU483,2022,7.3,KU483,Merijärvi
KU483,2023,74.8,10.3,192.0,KU483,2023,10.3,KU483,Merijärvi
KU483,2024,78.3,7.5,173.0,KU483,2024,7.5,KU483,Merijärvi
KU484,1987,65.7,7.7,160.0,KU484,1987,7.7,KU484,Merikarvia
KU484,1988,66.3,8.0,161.0,KU484,1988,8.0,KU484,Merikarvia
KU484,1989,68.0,6.8,154.0,KU484,1989,6.8,KU484,Merikarvia
KU484,1990,65.1,9.3,170.0,KU484,1990,9.3,KU484,Merikarvia
KU484,1991,61.0,15.6,191.0,KU484,1991,15.6,KU484,Merikarvia
KU484,1992,56.8,20.9,216.0,KU484,1992,20.9,KU484,Merikarvia
KU484,1993,55.1,23.9,229.0,KU484,1993,23.9,KU484,Merikarvia
KU484,1994,56.4,19.9,223.0,KU484,1994,19.9,KU484,Merikarvia
KU484,1995,55.8,20.5,229.0,KU484,1995,20.5,KU484,Merikarvia
KU484,1996,57.4,18.4,219.0,KU484,1996,18.4,KU484,Merikarvia
KU484,1997,59.7,17.9,206.0,KU484,1997,17.9,KU484,Merikarvia
KU484,1998,59.6,18.5,201.0,KU484,1998,18.5,KU484,Merikarvia
KU484,1999,60.4,16.9,195.0,KU484,1999,16.9,KU484,Merikarvia
KU484,2000,63.1,15.2,180.0,KU484,2000,15.2,KU484,Merikarvia
KU484,2001,61.7,16.7,186.0,KU484,2001,16.7,KU484,Merikarvia
KU484,2002,61.8,16.8,185.0,KU484,2002,16.8,KU484,Merikarvia
KU484,2003,61.6,16.8,185.0,KU484,2003,16.8,KU484,Merikarvia
KU484,2004,62.8,16.0,184.0,KU484,2004,16.0,KU484,Merikarvia
KU484,2005,61.2,17.2,195.0,KU484,2005,17.2,KU484,Merikarvia
KU484,2006,62.2,16.6,192.0,KU484,2006,16.6,KU484,Merikarvia
KU484,2007,62.4,14.8,189.0,KU484,2007,14.8,KU484,Merikarvia
KU484,2008,63.5,14.0,182.0,KU484,2008,14.0,KU484,Merikarvia
KU484,2009,60.2,17.0,199.0,KU484,2009,17.0,KU484,Merikarvia
KU484,2010,62.4,15.4,186.0,KU484,2010,15.4,KU484,Merikarvia
KU484,2011,64.4,13.6,183.0,KU484,2011,13.6,KU484,Merikarvia
KU484,2012,64.6,13.6,186.0,KU484,2012,13.6,KU484,Merikarvia
KU484,2013,64.5,14.7,190.0,KU484,2013,14.7,KU484,Merikarvia
KU484,2014,64.0,16.1,197.0,KU484,2014,16.1,KU484,Merikarvia
KU484,2015,61.9,18.4,209.0,KU484,2015,18.4,KU484,Merikarvia
KU484,2016,63.2,17.6,207.0,KU484,2016,17.6,KU484,Merikarvia
KU484,2017,66.4,14.2,198.0,KU484,2017,14.2,KU484,Merikarvia
KU484,2018,68.6,11.7,191.0,KU484,2018,11.7,KU484,Merikarvia
KU484,2019,70.3,11.3,191.0,KU484,2019,11.3,KU484,Merikarvia
KU484,2020,69.4,13.2,195.0,KU484,2020,13.2,KU484,Merikarvia
KU484,2021,71.6,10.1,189.0,KU484,2021,10.1,KU484,Merikarvia
KU484,2022,72.7,11.1,188.0,KU484,2022,11.1,KU484,Merikarvia
